Price_Milk,Price_Chocolate,Price_Soup,Price_Ramen,Demand_Milk,Demand_Chocolate,Demand_Soup,Demand_Ramen
4.42,4.65,3.92,2.61,621,107,201,116
3.7,5.97,2.72,1.0,950,95,193,663
4.77,5.41,2.4,1.63,511,68,369,146
4.91,2.74,2.63,2.55,616,162,343,98
2.35,3.02,4.28,2.15,1345,273,213,239
2.77,6.66,3.48,2.82,991,84,228,168
4.8,3.86,4.66,3.28,700,106,123,96
5.35,5.38,5.85,0.36,491,73,38,3710
5.26,4.3,5.46,1.37,357,104,84,302
3.4,4.85,4.63,0.49,625,110,94,3747
4.16,6.15,3.6,0.23,618,65,94,14670
2.39,6.64,2.48,1.29,1031,122,456,582
3.92,6.1,3.43,1.41,690,80,141,437
2.59,5.73,4.46,2.38,1306,152,236,207
2.11,7.6,5.32,3.33,1623,142,251,108
4.08,4.31,2.98,0.94,500,113,69,735
2.76,2.59,3.6,1.4,867,181,206,517
4.73,4.92,4.78,3.4,540,86,106,64
4.78,6.96,5.68,1.87,506,60,67,285
2.99,2.21,2.35,2.06,1274,287,541,224
1.52,7.78,2.85,1.1,1583,112,426,1724
4.79,7.89,3.96,2.95,553,43,142,67
2.78,5.06,2.27,3.1,1074,122,664,102
1.95,4.29,2.57,0.89,1064,119,271,1282
3.61,7.59,2.24,0.48,887,61,182,3348
5.15,6.0,3.27,1.71,431,54,143,294
2.13,2.76,4.97,2.59,1239,191,239,290
3.61,4.78,4.73,0.28,674,76,67,9978
3.98,3.42,2.39,1.38,808,93,357,318
4.91,7.7,4.23,3.21,445,64,178,103
1.59,4.61,3.58,2.03,2503,226,336,311
1.93,5.48,3.66,3.15,1644,79,374,99
5.15,2.71,3.58,1.5,416,102,172,249
2.63,5.02,3.77,1.65,1091,117,231,321
1.78,5.18,3.2,1.28,2148,161,414,884
2.67,3.51,3.15,0.73,1006,178,163,2134
4.17,4.6,4.03,2.32,789,100,204,168
5.37,3.38,5.08,2.66,529,99,102,115
5.48,4.82,2.69,1.79,439,74,211,165
2.1,6.23,3.35,1.73,1660,93,506,354
4.01,4.76,4.13,1.07,541,88,73,841
4.57,5.25,2.86,0.89,671,69,150,814
4.16,3.1,2.14,1.44,721,135,339,317
3.2,2.8,5.08,3.17,1040,261,108,100
3.39,2.63,4.69,3.22,621,142,197,120
2.16,7.5,5.1,3.4,2000,62,254,136
4.41,3.86,3.24,0.68,631,52,114,1201
5.44,4.08,2.58,2.1,494,102,313,122
2.23,5.63,4.87,3.18,1530,177,232,120
3.63,7.81,3.1,0.4,733,74,155,5024
3.7,6.96,3.98,0.3,815,87,96,5872
1.56,4.12,5.58,1.44,2162,166,145,1196
2.58,4.71,3.06,3.15,1182,152,210,110
3.91,6.9,4.86,1.91,728,87,100,293
5.43,7.29,3.61,1.28,480,75,127,333
4.65,7.12,5.23,2.53,515,66,91,138
5.43,3.44,3.87,2.5,634,61,115,116
2.26,3.52,2.29,1.22,1797,178,439,594
2.14,6.99,3.02,0.32,1360,128,166,9127
4.42,4.48,2.84,2.32,652,97,200,111
5.28,4.83,3.46,3.13,309,101,198,65
4.87,3.39,3.71,3.22,479,94,185,67
3.41,5.33,3.72,0.96,896,125,147,1058
4.44,2.16,2.25,2.22,688,152,305,67
3.87,6.64,2.59,1.87,495,61,326,163
4.98,3.38,5.15,0.26,532,127,47,8980
5.41,4.59,5.14,2.35,490,75,85,143
2.24,3.76,4.07,2.39,1205,214,233,184
2.32,2.2,4.74,1.61,1441,284,215,650
5.36,4.09,3.48,3.35,349,88,209,56
5.46,4.92,3.64,3.15,560,85,135,49
2.79,5.08,5.46,3.01,564,122,113,163
4.0,2.36,4.23,3.45,817,176,175,89
1.65,7.43,4.76,2.06,2219,137,204,366
5.12,3.03,5.77,0.1,530,166,25,50445
4.08,2.88,3.11,2.63,729,114,207,145
2.02,2.17,2.72,1.59,1720,249,456,318
2.15,4.94,4.78,3.3,1514,182,172,92
1.74,7.21,5.63,0.54,1790,168,123,5450
3.21,5.02,3.15,3.37,737,155,361,45
3.64,5.54,2.55,3.08,595,106,408,96
2.05,2.08,3.07,2.52,2108,283,492,231
4.22,4.41,2.3,1.24,615,91,295,427
3.76,4.92,3.05,0.17,827,110,76,25412
3.33,4.25,4.21,0.45,600,113,71,4330
4.51,6.86,3.3,2.42,815,72,267,107
3.83,4.46,4.56,2.84,964,122,184,111
4.63,6.49,2.33,1.81,583,66,264,170
3.09,6.9,3.04,0.65,828,79,224,1890
4.15,6.26,2.22,3.09,1040,73,633,78
3.93,7.38,3.1,2.94,599,62,348,92
2.39,2.52,3.28,1.32,1286,240,188,610
1.97,2.75,5.4,0.85,1819,289,109,1199
4.4,6.6,5.24,2.88,592,73,79,104
2.34,3.88,3.38,2.52,1057,112,402,176
1.82,7.54,3.21,1.95,1551,102,292,323
3.74,3.98,5.61,0.24,878,111,50,10169
2.54,6.74,3.35,1.62,1237,129,179,381
4.14,5.8,2.85,0.82,650,75,193,878
5.2,4.34,5.54,1.96,442,99,89,182
4.82,3.53,3.6,0.15,607,78,77,26176
4.71,2.12,2.75,1.14,565,166,194,655
4.27,5.83,5.45,2.06,773,47,114,298
2.13,2.29,5.07,2.32,1338,258,142,312
4.87,5.71,5.68,3.29,416,71,78,64
3.13,7.37,4.57,1.5,826,97,130,547
4.48,2.78,4.41,3.1,485,133,215,109
1.59,5.92,3.85,0.71,2034,194,221,2027
3.15,7.17,4.82,0.49,1166,109,126,3633
3.2,2.38,3.71,1.22,966,260,134,673
4.74,7.72,2.21,0.89,679,68,252,463
4.39,7.6,4.38,1.51,744,61,116,379
4.93,7.07,2.32,3.23,570,62,303,58
3.1,5.63,2.54,3.07,1211,88,396,84
4.81,6.41,3.33,0.59,508,82,88,1936
2.61,2.42,4.24,1.86,1613,209,204,306
1.64,3.36,3.51,1.21,2242,282,402,1340
3.9,4.5,4.57,1.52,856,112,141,382
3.42,7.19,4.79,1.38,1127,66,126,656
4.44,4.59,3.96,1.06,687,90,109,645
3.12,7.69,3.91,3.09,902,110,304,96
5.18,7.57,2.67,0.55,374,68,133,2112
1.67,5.42,5.81,3.04,1966,201,193,176
1.81,7.26,5.64,3.25,1373,124,295,229
5.21,2.54,4.71,0.86,502,146,65,883
4.48,3.04,2.13,1.5,567,101,302,123
5.05,6.2,5.43,3.36,445,84,116,56
4.53,3.36,2.31,3.32,725,108,309,72
1.74,2.58,3.99,3.07,2203,326,387,167
5.42,7.1,5.26,3.06,398,52,121,105
3.89,4.75,3.49,3.35,667,91,177,46
4.25,2.48,3.29,1.79,563,133,196,255
4.79,4.88,3.52,2.13,339,107,201,158
1.72,3.31,3.88,0.93,1826,222,271,2234
4.71,6.64,3.27,1.36,741,79,203,291
5.09,4.22,3.0,2.31,379,71,185,139
1.6,4.13,2.96,0.57,1723,284,324,4946
3.1,6.11,3.61,1.11,910,118,164,862
3.14,5.2,3.97,1.85,960,104,187,176
4.78,3.88,5.57,0.11,691,103,28,58488
1.95,5.31,4.01,1.53,1816,143,205,692
5.39,7.88,5.91,3.0,460,44,99,76
2.03,6.38,5.59,0.28,1715,156,86,19275
4.15,5.39,4.3,3.05,628,82,158,116
5.05,3.68,4.64,3.06,501,123,146,72
4.13,3.74,3.87,0.73,807,100,94,984
3.11,3.73,2.93,1.08,726,120,250,554
4.23,6.57,2.77,1.38,533,82,246,357
2.26,6.26,4.35,3.25,1347,127,240,127
2.18,6.72,5.45,1.12,1159,129,121,1003
2.79,3.89,2.78,0.77,1218,186,180,1089
3.72,3.46,2.08,0.53,789,171,290,1791
3.09,3.42,3.93,2.17,1065,141,216,199
2.85,4.75,5.44,2.73,826,93,130,180
5.19,4.32,4.79,1.84,577,69,96,204
2.74,7.36,3.65,1.48,1209,83,304,430
3.68,5.78,5.12,3.36,918,80,150,97
3.88,6.95,3.57,1.5,811,62,197,309
4.52,6.84,2.85,2.2,627,82,149,151
4.72,3.36,3.42,1.37,483,118,184,258
4.17,3.65,4.22,0.23,838,79,64,11624
3.15,3.45,4.11,1.05,1054,134,160,973
3.57,6.13,4.81,0.28,976,85,43,9412
2.56,4.69,5.43,1.64,1529,169,144,491
1.61,5.72,2.47,3.5,2767,138,882,147
2.76,2.14,5.18,1.71,1259,247,187,400
4.05,5.27,5.71,2.87,776,89,101,137
3.25,3.66,3.5,0.89,956,145,116,687
2.39,6.13,5.26,1.43,1500,124,170,854
5.41,4.64,5.32,0.94,425,123,62,633
3.41,4.85,5.42,1.88,791,81,129,261
3.1,3.71,4.16,1.5,824,128,125,588
1.63,5.54,3.36,3.06,2057,183,444,196
2.41,7.03,4.42,0.98,854,100,90,1156
4.11,3.56,3.53,1.73,713,126,234,197
1.81,6.75,5.83,0.81,1837,128,127,1849
2.96,7.49,5.01,2.47,852,77,127,214
5.41,2.53,4.61,1.12,529,92,82,613
5.22,5.95,2.13,1.47,589,59,362,307
2.62,2.45,5.19,3.11,1264,208,155,136
3.66,5.24,4.55,0.38,873,63,64,3961
4.93,3.42,5.19,3.22,350,75,117,61
1.89,5.22,2.71,0.96,1928,102,315,1514
4.13,4.03,3.03,0.16,799,67,118,26396
2.81,6.45,4.06,1.84,1458,113,176,361
1.82,2.52,2.96,0.62,2122,273,187,4241
2.85,3.99,2.62,1.01,847,131,369,564
5.2,3.61,2.74,2.13,549,102,316,117
5.48,3.44,2.06,0.22,450,133,153,8699
5.44,3.59,4.31,0.34,489,75,50,4648
4.34,4.06,4.6,2.06,406,104,131,169
1.93,6.64,5.59,2.06,1619,134,225,452
5.44,3.4,5.34,0.94,589,97,67,985
4.91,3.79,2.2,3.34,473,80,313,71
5.22,3.76,5.75,2.99,522,92,73,124
2.13,2.4,2.81,0.49,1554,273,196,4629
3.91,3.71,4.22,2.96,825,134,167,86
5.43,2.57,4.78,2.33,264,85,100,131
1.63,3.47,2.92,2.54,2045,188,525,218
5.35,4.78,2.77,1.38,533,80,190,299
3.8,4.18,2.84,0.11,572,89,121,42323
5.03,6.75,4.87,2.91,636,64,73,108
3.94,7.79,3.19,0.29,581,97,142,3796
4.8,5.7,4.51,3.24,586,81,124,81
4.06,4.51,2.09,2.73,615,105,316,78
3.19,2.84,2.39,3.2,1450,165,490,58
3.31,5.97,3.55,0.77,910,83,199,1881
2.41,4.73,5.38,1.14,1413,168,72,1068
3.53,5.21,4.88,2.32,906,86,191,199
4.89,3.14,5.56,0.23,508,137,50,16274
3.13,6.6,5.28,0.41,977,79,50,4118
3.15,5.4,5.84,2.03,921,119,164,197
5.45,5.66,4.24,2.85,507,48,141,97
1.59,4.86,5.38,0.22,1934,139,100,34544
2.32,3.22,3.44,3.29,1503,198,267,120
3.88,4.8,4.47,3.2,640,108,194,74
1.87,4.66,2.95,1.51,2580,188,460,412
2.82,5.13,3.4,1.99,870,138,277,220
2.94,3.75,2.37,0.1,1159,156,160,83432
4.04,6.45,2.45,0.76,538,51,136,1019
2.24,5.68,3.12,0.28,1201,132,187,11048
3.02,5.8,2.57,1.48,730,86,315,434
3.57,4.73,3.54,3.34,925,93,139,84
2.66,6.03,3.51,0.15,1096,91,87,27717
3.68,4.59,2.96,2.02,730,106,98,144
4.07,6.64,5.77,0.76,833,72,49,1092
2.27,4.53,2.15,1.16,1298,221,608,566
1.97,3.24,4.25,2.02,843,161,238,455
1.91,6.58,4.18,1.74,1631,129,294,447
5.29,2.76,5.68,3.25,589,74,115,62
3.77,3.9,4.93,1.14,720,144,77,638
2.97,5.67,5.95,0.17,1237,90,36,37205
2.64,7.49,2.27,1.81,1310,73,573,304
3.0,4.11,3.29,3.15,1006,97,358,89
1.72,4.69,3.15,1.92,2364,174,438,381
3.73,2.35,4.45,2.4,825,211,154,209
1.57,5.07,4.82,3.49,1836,190,307,182
2.53,2.28,4.35,3.39,1568,340,196,115
3.74,4.89,3.45,2.49,439,140,173,112
4.49,6.26,3.73,3.14,667,79,240,68
4.67,6.88,2.93,3.34,637,55,306,59
1.56,2.12,2.71,2.4,2250,343,803,245
2.66,5.29,5.5,1.89,1587,132,117,501
1.66,5.17,2.54,0.9,1711,141,382,1624
1.52,6.76,4.01,2.72,1921,147,377,206
1.89,2.41,5.49,2.05,1383,208,217,374
5.23,6.67,3.28,0.93,652,52,122,633
4.02,7.98,3.25,3.48,742,83,101,47
5.48,5.2,4.31,2.72,389,47,112,100
1.9,3.29,3.39,3.42,1645,338,398,166
5.4,2.12,2.42,0.99,685,169,216,647
4.46,3.24,3.47,3.39,630,116,132,42
2.42,4.13,5.1,1.61,1774,140,147,705
1.65,2.06,5.97,1.65,2210,377,140,584
2.45,2.32,2.29,0.24,1369,251,213,11390
3.03,3.56,5.22,2.24,1325,207,80,197
4.99,4.62,3.89,0.21,487,95,48,13686
4.33,6.55,3.01,0.83,642,71,174,963
5.21,5.22,2.88,2.09,492,78,196,126
5.14,2.72,3.14,1.58,417,147,118,295
2.52,4.21,2.93,0.67,1151,205,209,2223
2.31,3.52,5.68,1.57,1495,183,97,495
4.33,6.83,2.31,3.24,438,78,459,91
2.31,6.27,3.01,2.52,1567,102,383,177
4.37,5.74,2.83,1.29,618,61,194,370
1.94,6.64,5.95,3.35,2004,124,209,98
1.94,7.21,5.94,1.39,2713,127,105,1072
1.58,5.0,5.44,0.32,2196,212,79,20100
4.77,3.43,3.12,0.59,513,100,127,1524
2.3,2.62,5.27,3.48,1112,232,144,109
2.27,7.23,5.84,2.16,1262,94,159,391
2.31,5.09,5.91,2.56,1269,166,132,238
3.45,5.54,4.4,2.36,965,120,159,191
4.39,4.12,2.71,0.5,578,109,205,2633
2.14,2.41,3.12,3.14,975,256,438,104
2.79,3.14,2.16,1.79,957,165,498,260
5.47,5.07,4.91,0.84,514,88,58,1201
4.19,4.48,3.95,2.74,499,138,207,88
4.75,7.22,3.76,2.09,698,59,142,104
4.35,2.13,3.84,3.14,733,183,166,93
4.27,6.36,3.35,1.14,686,82,153,466
2.97,7.24,2.19,2.57,1065,73,583,137
1.6,6.28,4.46,2.7,2016,174,348,317
5.39,6.62,3.44,2.76,501,70,170,83
2.68,2.15,5.58,3.13,906,250,102,146
5.12,4.26,3.65,1.82,534,51,162,229
3.04,6.35,2.42,3.26,1085,112,475,87
4.23,4.28,4.79,3.47,696,76,158,72
5.16,2.99,2.64,0.84,282,81,141,828
4.33,3.33,4.74,2.53,788,133,122,149
3.85,2.23,2.96,2.38,756,168,353,109
4.03,6.82,3.75,1.36,649,83,158,411
3.78,6.84,3.9,2.07,950,57,119,200
2.48,6.04,5.75,3.34,1332,89,137,125
2.59,6.14,5.48,0.52,1090,124,25,4109
2.2,3.83,4.59,0.29,1767,187,103,15607
3.14,2.1,4.78,1.51,776,198,128,363
2.85,4.15,5.5,1.11,989,113,156,1103
1.51,2.56,5.6,2.06,1683,317,168,453
4.55,3.39,4.42,2.91,527,135,155,138
2.35,2.8,5.83,1.9,1508,249,130,393
2.88,5.33,2.53,2.72,1371,141,469,135
2.38,5.47,3.64,2.8,1419,137,320,188
4.66,7.92,3.9,0.5,536,54,67,1989
4.37,2.5,3.13,2.16,675,173,230,180
3.69,3.42,3.34,1.26,744,85,247,495
3.22,5.51,2.16,2.67,696,126,568,130
5.39,5.55,4.04,2.06,532,63,127,130
5.23,4.9,3.08,2.9,502,91,189,73
4.91,2.87,4.07,0.62,458,133,95,2032
4.2,5.33,2.53,1.64,819,59,260,217
5.02,3.24,4.34,2.67,588,111,184,119
2.48,3.31,3.77,0.12,732,154,90,57427
1.74,5.88,2.75,0.85,1461,151,542,1571
4.88,5.42,3.17,2.13,513,69,141,135
4.33,3.78,3.24,0.58,841,117,67,1330
5.32,7.79,2.85,1.12,641,48,166,557
5.41,4.13,3.82,2.56,352,100,143,80
2.89,6.02,5.17,2.76,866,110,177,186
1.51,2.41,5.18,2.48,2232,250,274,299
4.29,4.33,4.79,2.21,621,34,157,168
1.97,7.11,2.04,0.56,1364,140,479,3932
2.3,6.93,3.05,2.68,1249,72,305,213
1.53,2.46,4.19,3.4,2497,378,381,195
4.04,5.9,3.44,2.63,992,103,273,140
1.59,4.27,4.87,2.51,2535,157,255,300
1.84,4.01,2.75,0.89,1761,208,218,1101
2.98,4.02,2.01,2.52,1274,164,667,130
3.99,4.8,3.18,2.42,535,81,210,159
4.53,3.34,2.12,0.61,719,80,248,1061
3.31,4.96,4.01,2.4,603,113,186,183
2.42,7.28,2.7,0.53,1351,82,239,1599
2.91,7.87,4.57,0.21,1091,68,65,20444
1.72,7.6,2.71,2.71,2455,125,521,145
2.34,2.59,4.39,2.99,1069,185,231,171
4.46,4.38,5.41,0.94,870,99,77,1005
2.68,5.14,5.85,3.13,1334,134,107,154
5.13,6.29,5.51,2.39,522,49,73,196
3.93,7.76,5.69,2.47,922,67,134,169
2.49,5.27,3.0,1.17,1177,146,364,577
4.17,2.95,3.43,2.32,935,140,150,144
4.03,5.56,2.59,3.49,552,73,333,62
3.65,2.75,3.4,0.9,723,192,173,875
3.82,5.92,4.43,3.39,837,73,201,80
1.85,4.11,5.93,1.08,1800,170,174,1496
3.17,6.57,4.21,1.49,1209,88,185,445
2.08,5.7,2.74,0.79,2010,139,165,1760
5.15,7.74,3.91,0.45,562,51,78,2878
5.45,6.39,4.85,2.1,616,47,110,109
5.47,6.41,5.21,1.01,416,65,47,819
4.09,5.39,3.67,1.63,748,78,160,217
4.77,7.17,2.33,2.65,680,58,234,112
2.35,3.2,5.52,0.27,1452,222,91,19238
5.06,2.41,3.94,2.09,586,132,123,122
4.36,2.79,5.65,1.94,864,181,89,164
2.2,3.52,3.3,2.37,1668,228,273,202
4.95,2.04,3.15,0.78,525,132,161,913
5.1,3.15,3.69,2.84,665,64,208,100
4.97,7.62,6.0,1.67,320,60,76,341
4.79,4.4,2.99,2.33,707,90,117,129
4.69,2.16,3.39,1.61,538,150,106,185
3.65,2.37,5.5,1.23,711,162,104,682
1.84,7.17,3.34,1.61,1890,97,262,488
4.04,2.7,3.47,1.48,556,160,143,371
2.2,7.26,3.55,3.29,1563,81,395,130
3.62,7.3,5.61,1.4,767,85,86,511
1.74,3.37,4.74,3.47,1717,240,355,154
4.72,6.13,3.61,0.5,500,82,91,2685
4.8,6.83,2.72,0.78,534,62,116,1023
4.16,5.8,5.72,3.36,747,46,137,82
4.97,5.56,2.38,0.8,499,96,130,549
4.34,6.26,2.9,2.23,418,88,262,177
3.15,3.75,2.27,1.06,952,176,256,651
4.94,6.01,2.32,2.27,407,76,230,103
4.26,3.71,3.8,3.28,661,107,195,84
3.14,2.49,5.53,0.7,1296,231,66,2712
5.23,6.76,2.0,0.62,588,55,218,1036
2.69,3.08,5.36,0.42,1092,214,94,7843
4.53,2.3,3.89,3.01,894,122,210,101
3.11,2.59,3.89,2.07,855,197,214,199
4.98,7.57,2.15,1.45,584,47,349,280
1.69,3.52,5.76,1.2,2853,249,138,1067
2.06,6.22,4.45,0.75,1857,108,156,3054
2.38,5.34,3.69,2.54,1225,158,157,226
1.76,3.34,3.15,1.01,2065,306,331,1125
5.37,7.1,5.86,3.48,452,44,97,55
4.88,6.54,3.34,1.98,399,69,185,119
3.85,3.52,2.89,0.16,856,130,54,33322
5.34,2.46,2.8,1.17,506,131,134,224
5.13,3.35,2.32,0.72,535,123,151,974
3.26,5.58,3.52,2.5,874,59,184,119
2.4,6.97,4.18,2.44,1090,126,283,200
3.43,5.53,3.77,1.05,1058,66,131,683
2.64,5.76,3.36,0.95,823,124,220,1143
2.72,6.84,4.64,1.82,1522,132,199,346
2.43,6.55,2.13,0.39,1134,82,334,5513
3.54,5.72,5.01,0.33,732,89,69,8066
4.55,5.66,2.1,3.34,742,56,415,39
3.48,7.0,4.82,2.45,735,82,138,175
4.53,2.59,2.03,0.55,444,110,245,1723
4.1,2.29,3.4,3.47,598,138,168,78
3.49,3.76,5.28,0.29,629,85,73,6645
5.33,3.14,4.19,1.58,442,111,115,256
4.67,5.05,5.9,2.49,703,73,69,111
4.5,5.67,4.0,1.35,498,91,153,373
2.17,4.69,5.16,2.45,1188,95,180,260
4.52,2.94,2.08,2.27,623,163,299,123
4.98,4.77,2.48,2.62,604,76,238,116
4.32,6.62,5.89,1.24,527,69,92,678
3.04,3.55,4.25,0.32,713,205,96,7142
3.27,4.82,3.05,0.12,797,118,98,40499
3.97,6.51,3.85,1.91,817,63,223,237
4.95,2.51,3.51,1.68,480,87,134,251
4.5,3.29,2.08,1.76,807,133,357,166
4.63,6.72,3.23,3.27,680,57,236,43
4.54,4.26,2.9,3.43,627,100,276,47
1.86,3.74,3.23,0.42,1538,212,193,9206
3.71,2.53,5.4,0.17,941,234,37,21603
2.83,3.34,4.49,2.87,1258,190,191,155
3.95,6.22,5.08,3.15,805,57,162,103
2.52,6.18,4.96,0.35,1049,93,80,7645
2.24,4.1,2.59,0.43,851,142,213,6407
4.64,2.05,2.44,0.81,550,189,223,918
2.82,2.98,3.9,1.45,892,195,188,621
3.34,7.14,2.71,1.28,851,76,242,343
4.7,4.99,2.32,0.97,634,82,222,545
3.39,3.36,5.45,2.72,845,110,197,207
3.08,3.82,5.57,3.24,1075,140,158,99
3.8,4.74,4.54,1.59,651,88,114,442
3.89,7.72,2.09,2.09,670,78,363,150
1.55,4.12,4.4,3.08,2336,267,279,222
4.83,2.45,2.83,2.66,568,169,323,98
2.2,6.65,3.52,1.53,1606,129,365,559
3.85,7.03,2.57,2.03,768,66,335,184
2.41,2.66,4.11,2.81,1635,253,280,170
5.35,4.26,5.99,2.82,648,67,72,93
2.42,7.57,2.75,1.85,1084,90,475,283
5.49,4.35,4.21,3.05,544,76,74,67
2.15,7.57,3.9,0.52,1879,134,141,4271
5.38,2.73,5.24,2.1,483,147,96,164
2.14,2.37,2.11,0.63,1578,379,321,1997
3.14,6.69,3.04,1.21,1122,45,241,591
3.34,3.15,3.38,0.4,1059,126,102,4918
2.92,7.66,4.46,1.27,1333,61,164,895
4.5,3.62,5.32,2.18,638,125,90,147
3.12,5.97,5.53,0.42,989,90,47,6889
5.16,2.08,2.49,0.31,558,151,139,4450
3.19,8.0,3.79,2.75,1032,73,290,136
4.62,6.55,2.27,1.7,712,68,209,251
5.0,4.43,2.31,2.69,397,108,299,93
3.94,5.85,5.68,1.34,799,119,68,467
2.14,7.63,2.31,2.1,2311,69,641,223
3.31,4.45,5.59,0.34,812,91,59,8014
5.03,7.16,5.31,2.01,796,49,71,119
3.79,2.95,3.71,2.18,591,132,226,155
5.23,6.29,5.26,1.52,468,72,95,360
3.82,2.51,5.25,0.12,763,154,34,55240
4.01,5.6,5.71,1.27,818,74,84,453
4.58,2.15,2.87,1.85,449,129,303,206
4.87,5.56,5.09,0.15,562,82,33,29441
2.38,7.7,4.27,2.86,1306,100,289,170
4.02,5.14,5.25,0.23,620,98,44,12088
1.7,7.19,5.92,1.3,1819,169,162,1165
3.31,2.82,4.24,1.76,812,128,131,322
3.81,7.03,5.81,2.59,837,72,126,154
2.08,7.68,2.11,1.29,1146,94,458,675
3.78,6.97,3.9,0.18,975,80,58,14692
2.15,6.55,4.35,2.28,1831,152,195,293
3.45,4.93,5.31,2.74,867,89,180,149
4.21,5.34,2.43,0.72,550,79,206,1237
3.47,2.23,3.31,0.28,780,228,61,10561
4.27,3.67,3.0,0.93,657,147,186,754
4.07,4.25,5.11,3.45,629,94,144,55
3.15,4.14,5.73,1.65,874,123,93,335
3.73,3.42,2.97,0.85,905,111,190,701
1.73,4.95,2.71,0.17,2058,156,154,20256
2.1,7.06,5.49,0.94,1240,88,140,1591
5.42,6.09,5.87,2.64,433,64,95,119
2.7,2.39,2.99,1.03,814,239,313,868
2.19,3.14,4.04,2.29,1582,210,225,199
2.83,2.63,2.95,1.99,1352,192,315,181
2.28,7.08,3.67,2.88,1661,155,298,110
2.33,2.41,3.36,2.76,1371,207,439,157
2.14,3.28,5.27,1.96,881,230,151,499
1.63,7.46,4.2,0.33,2398,149,173,16054
2.23,3.83,4.43,1.25,1465,162,161,962
5.01,2.71,2.41,1.44,579,120,246,274
2.46,3.44,5.59,1.91,1649,216,156,364
2.54,4.29,3.35,1.1,1256,163,271,850
4.43,5.09,2.19,0.16,677,84,131,12867
4.34,4.51,2.61,1.82,913,91,312,195
3.85,7.78,5.15,0.62,937,83,79,2109
4.4,5.26,3.84,3.13,658,101,228,93
4.37,6.63,5.95,2.18,725,67,90,222
1.56,6.06,3.4,0.88,2165,212,315,2271
1.85,7.26,3.19,1.36,1908,92,353,616
2.69,6.16,5.7,0.75,980,100,68,2524
3.51,3.02,4.94,0.45,809,174,75,3533
4.13,3.79,5.88,3.01,633,87,113,85
3.68,4.91,3.01,2.33,722,61,259,100
3.51,7.92,4.09,1.48,609,75,121,445
5.32,3.42,2.92,3.05,530,100,288,50
2.3,2.12,3.39,2.09,1031,207,347,258
4.83,3.07,5.52,0.75,578,116,50,754
2.13,2.6,4.89,2.27,1695,122,192,309
3.82,7.7,5.47,1.84,696,71,85,232
3.16,6.92,4.41,1.42,891,78,171,569
4.36,5.44,4.18,1.09,737,90,95,842
2.6,7.42,5.13,1.47,1193,79,114,704
1.74,3.12,4.33,2.59,2407,220,365,289
3.7,3.62,4.3,0.12,638,99,42,44778
1.69,5.58,2.35,3.04,2417,102,868,168
4.73,2.54,5.8,0.94,447,89,67,899
4.66,4.95,3.12,3.21,546,57,271,68
3.77,5.74,4.8,3.2,598,88,96,106
5.01,4.12,4.73,1.32,597,78,96,437
5.3,5.39,2.58,1.34,558,57,177,344
1.98,5.09,3.29,3.12,1791,164,526,142
2.6,4.25,4.66,2.68,574,104,229,191
1.74,6.24,5.15,1.53,1662,84,175,501
4.47,2.02,4.54,1.19,643,168,92,437
4.6,2.71,2.93,2.49,557,131,233,130
1.68,3.51,3.66,0.18,2176,162,150,35159
3.44,7.45,2.49,2.93,1018,58,403,102
4.94,3.12,5.96,1.97,350,102,72,248
1.79,2.34,2.05,1.78,1284,299,658,253
5.24,6.41,4.58,1.92,641,61,140,240
1.69,7.9,2.46,1.13,1857,124,443,1526
3.81,4.51,5.94,1.61,788,131,119,285
3.79,7.41,2.99,3.14,741,55,272,78
5.16,3.87,3.44,1.55,373,67,124,227
1.58,5.61,2.51,2.82,2285,178,844,232
4.58,4.5,4.94,2.68,562,79,128,92
4.89,7.57,2.03,0.72,650,46,156,764
2.06,5.42,4.43,2.41,1589,112,384,156
2.54,3.29,2.57,2.23,1698,170,572,181
1.8,2.51,5.72,2.23,2330,250,191,470
2.78,6.5,2.12,0.16,933,80,143,23891
1.51,4.96,2.27,2.72,1803,188,827,189
4.46,4.2,5.9,0.24,712,116,35,15843
2.51,7.13,3.04,3.07,1518,91,433,130
3.8,4.92,2.23,3.12,748,101,412,85
4.63,3.52,4.48,2.11,578,127,143,183
4.07,6.13,4.4,0.43,772,96,85,3953
2.6,6.1,2.07,2.28,1074,130,355,224
1.55,3.12,5.41,2.76,2751,202,178,255
3.79,5.93,4.19,1.29,741,67,133,481
3.43,7.14,3.27,3.26,836,76,227,95
2.67,7.18,2.77,2.74,1198,102,333,163
5.14,2.14,5.57,0.27,593,108,27,7375
1.71,2.94,4.36,0.93,1954,367,253,2373
3.63,6.22,2.03,2.1,715,105,497,174
5.23,3.76,4.85,0.78,449,93,67,1488
3.55,5.44,2.69,3.38,1033,115,495,57
2.71,3.31,4.64,1.64,1434,135,167,460
3.28,2.4,5.67,0.28,844,161,57,12024
4.7,6.32,2.47,1.72,609,86,279,190
2.13,2.04,4.53,0.83,1238,320,185,1534
4.61,3.49,3.36,1.47,507,135,170,318
4.85,6.85,4.39,1.63,426,30,141,216
4.04,7.01,4.34,3.34,454,77,291,98
4.99,5.99,4.94,2.81,504,58,103,120
4.1,6.8,5.13,1.7,621,69,103,308
2.08,5.5,2.14,2.94,1281,222,893,125
1.53,4.07,5.31,2.2,1560,218,148,435
1.64,2.14,2.38,3.31,1983,408,758,106
